0.969886	-23.327546	-16.237299	0.765667	
0.264839	-22.724597	-16.594395	0.633968	
-0.283516	-22.184217	-16.919022	0.436150	
-0.694691	-21.696592	-17.202991	0.160093	
-0.987923	-21.252129	-17.437685	-0.206828	
-1.181638	-20.841741	-17.614298	-0.677389	
-1.293062	-20.457054	-17.724149	-1.264029	
-1.337966	-20.090548	-17.759093	-1.978254	
-1.330509	-19.735637	-17.712028	-2.829871	
-1.283178	-19.386703	-17.577522	-3.826070	
-1.206784	-19.039109	-17.352517	-4.970338	
-1.110516	-18.689281	-17.036869	-6.261439	
-1.002036	-18.334773	-16.633347	-7.693193	
-0.887595	-17.974214	-16.147052	-9.255363	
-0.772168	-17.607118	-15.584667	-10.934978	
-0.659596	-17.233678	-14.953850	-12.717442	
-0.552732	-16.854595	-14.262773	-14.587359	
-0.453584	-16.470921	-13.519748	-16.529200	
-0.363448	-16.083935	-12.732941	-18.527797	
-0.283033	-15.695041	-11.910160	-20.568717	
-0.212582	-15.305681	-11.058698	-22.638524	
-0.151966	-14.917276	-10.185231	-24.724942	
-0.100780	-14.531173	-9.295763	-26.816946	
-0.058419	-14.148615	-8.395597	-28.904789	
-0.024143	-13.770715	-7.489342	-30.979984	
0.002868	-13.398445	-6.580931	-33.035248	
0.023469	-13.032630	-5.673666	-35.064421	
0.038516	-12.673948	-4.770264	-37.062371	
0.048836	-12.322937	-3.872914	-39.024881	
0.055215	-11.980006	-2.983334	-40.948541	
0.058373	-11.645439	-2.102836	-42.830636	
0.058967	-11.319415	-1.232380	-44.669036	
0.057577	-11.002016	-0.372632	-46.462099	
0.054711	-10.693245	0.475983	-48.208575	
0.050804	-10.393034	1.313233	-49.907521	
0.046223	-10.101260	2.139036	-51.558231	
0.041267	-9.817753	2.953420	-53.160168	
0.036181	-9.542312	3.756495	-54.712914	
0.031152	-9.274706	4.548414	-56.216119	
0.026326	-9.014688	5.329358	-57.669468	
0.021806	-8.762000	6.099510	-59.072655	
0.017661	-8.516379	6.859039	-60.425353	
0.013934	-8.277560	7.608087	-61.727208	
0.010643	-8.045284	8.346757	-62.977821	
0.007789	-7.819294	9.075105	-64.176747	
0.005359	-7.599344	9.793133	-65.323493	
0.003330	-7.385197	10.500786	-66.417515	
0.001672	-7.176627	11.197947	-67.458229	
0.000349	-6.973418	11.884434	-68.445010	
-0.000675	-6.775367	12.560005	-69.377204	
-0.001438	-6.582280	13.224351	-70.254135	
-0.001978	-6.393977	13.877102	-71.075112	
-0.002329	-6.210285	14.517826	-71.839442	
-0.002526	-6.031043	15.146032	-72.546440	
-0.002597	-5.856100	15.761174	-73.195434	
-0.002571	-5.685309	16.362653	-73.785781	
-0.002470	-5.518537	16.949821	-74.316869	
-0.002315	-5.355651	17.521988	-74.788133	
-0.002125	-5.196530	18.078420	-75.199057	
-0.001912	-5.041055	18.618353	-75.549186	
-0.001690	-4.889113	19.140989	-75.838125	
-0.001466	-4.740595	19.645508	-76.065554	
-0.001249	-4.595396	20.131072	-76.231224	
-0.001044	-4.453415	20.596829	-76.334962	
-0.000854	-4.314551	21.041920	-76.376673	
-0.000682	-4.178709	21.465480	-76.356338	
-0.000529	-4.045793	21.866651	-76.274014	
-0.000395	-3.915710	22.244576	-76.129824	
-0.000280	-3.788368	22.598408	-75.923957	
-0.000183	-3.663676	22.927312	-75.656653	
-0.000103	-3.541543	23.230461	-75.328193	
-0.000039	-3.421879	23.507044	-74.938888	
0.000012	-3.304595	23.756253	-74.489054	
0.000050	-3.189601	23.977290	-73.978997	
0.000078	-3.076806	24.169352	-73.408988	
0.000097	-2.966120	24.331630	-72.779240	
0.000108	-2.857452	24.463299	-72.089872	
0.000114	-2.750712	24.563502	-71.340887	
0.000114	-2.645808	24.631346	-70.532131	
0.000111	-2.542649	24.665881	-69.663270	
0.000105	-2.441143	24.666088	-68.733746	
0.000097	-2.341201	24.630867	-67.742753	
0.000088	-2.242732	24.559020	-66.689205	
0.000079	-2.145652	24.449240	-65.571712	
0.000069	-2.049875	24.300097	-64.388564	
0.000059	-1.955324	24.110038	-63.137721	
0.000050	-1.861925	23.877380	-61.816818	
0.000041	-1.769613	23.600316	-60.423183	
0.000033	-1.678333	23.276933	-58.953878	
0.000026	-1.588042	22.905229	-57.405757	
0.000020	-1.498714	22.483158	-55.775552	
0.000014	-1.410337	22.008671	-54.059989	
0.000010	-1.322923	21.479794	-52.255939	
0.000006	-1.236508	20.894706	-50.360606	
0.000003	-1.151155	20.251847	-48.371746	
0.000000	-1.066956	19.550046	-46.287940	
-0.000002	-0.984038	18.788667	-44.108902	
-0.000003	-0.902564	17.967782	-41.835821	
-0.000004	-0.822735	17.088356	-39.471747	
-0.000005	-0.744790	16.152456	-37.022002	
-0.000005	-0.669005	15.163466	-34.494605	
-0.000005	-0.595694	14.126311	-31.900698	
-0.000005	-0.525200	13.047666	-29.254947	
-0.000005	-0.457895	11.936150	-26.575886	
-0.000004	-0.394162	10.802471	-23.886159	
-0.000004	-0.334387	9.659498	-21.212603	
-0.000004	-0.278942	8.522225	-18.586083	
-0.000003	-0.228157	7.407545	-16.040958	
-0.000003	-0.182300	6.333754	-13.613950	
-0.000002	-0.141537	5.319355	-11.341628	
-0.000002	-0.105903	4.380806	-9.255775	
-0.000002	-0.075286	3.530193	-7.378690	
-0.000001	-0.049441	2.774404	-5.721656	
-0.000001	-0.028023	2.115760	-4.286395	
-0.000001	-0.010623	1.552972	-3.067173	
-0.000001	0.003208	1.081992	-2.052648	
-0.000000	0.013935	0.696725	-1.227426	
-0.000000	0.022019	0.389641	-0.573370	
-0.000000	0.027906	0.152271	-0.070667	
-0.000000	0.032017	-0.024397	0.301325	
